Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_138_594,VGND,li1,279.6800,386.2400,0.002007
FILLER_138_589,VGND,li1,276.9200,386.2400,0.002053
FILLER_138_587,VGND,li1,275.7700,386.2400,0.002079
FILLER_138_581,VGND,li1,273.4700,386.2400,0.002116
FILLER_138_576,VGND,li1,270.7100,386.2400,0.002102
FILLER_138_561,VGND,li1,263.8100,386.2400,0.002058
FILLER_138_559,VGND,li1,262.8900,386.2400,0.002058
FILLER_138_553,VGND,li1,260.5900,386.2400,0.002043
FILLER_138_531,VGND,li1,250.0100,386.2400,0.001957
FILLER_138_525,VGND,li1,248.4000,386.2400,0.001957
FILLER_138_503,VGND,li1,237.1300,386.2400,0.001854
FILLER_138_496,VGND,li1,234.6000,386.2400,0.001835
FILLER_138_490,VGND,li1,231.6100,386.2400,0.001813
FILLER_138_484,VGND,li1,228.6200,386.2400,0.001785
FILLER_138_468,VGND,li1,221.0300,386.2400,0.001703
FILLER_138_462,VGND,li1,218.7300,386.2400,0.001673
FILLER_138_454,VGND,li1,215.2800,386.2400,0.001654
FILLER_138_449,VGND,li1,212.5200,386.2400,0.001626
FILLER_138_441,VGND,li1,209.0700,386.2400,0.001575
FILLER_138_433,VGND,li1,205.6200,386.2400,0.001554
FILLER_138_426,VGND,li1,202.4000,386.2400,0.001505
FILLER_138_421,VGND,li1,199.6400,386.2400,0.001462
FILLER_138_415,VGND,li1,196.6500,386.2400,0.001315
FILLER_138_405,VGND,li1,192.2800,386.2400,0.001200
FILLER_138_393,VGND,li1,189.0600,386.2400,0.001036
FILLER_138_390,VGND,li1,185.3800,386.2400,0.000953
FILLER_138_382,VGND,li1,183.0800,386.2400,0.000871
FILLER_138_370,VGND,li1,178.4800,386.2400,0.000705
FILLER_138_365,VGND,li1,173.8800,386.2400,0.000902
FILLER_138_363,VGND,li1,172.7300,386.2400,0.000902
FILLER_138_355,VGND,li1,169.0500,386.2400,0.001027
FILLER_138_349,VGND,li1,167.4400,386.2400,0.001113
FILLER_138_337,VGND,li1,163.3000,386.2400,0.001262
FILLER_138_335,VGND,li1,159.8500,386.2400,0.001395
FILLER_138_329,VGND,li1,158.2400,386.2400,0.001395
FILLER_138_322,VGND,li1,154.3300,386.2400,0.001579
FILLER_138_315,VGND,li1,151.1100,386.2400,0.001638
FILLER_138_309,VGND,li1,148.1200,386.2400,0.001716
FILLER_138_301,VGND,li1,144.6700,386.2400,0.001814
FILLER_138_294,VGND,li1,141.4500,386.2400,0.001892
FILLER_138_287,VGND,li1,138.2300,386.2400,0.001943
FILLER_138_281,VGND,li1,135.2400,386.2400,0.001956
FILLER_138_277,VGND,li1,133.6300,386.2400,0.001956
FILLER_138_265,VGND,li1,130.1800,386.2400,0.001965
FILLER_138_253,VGND,li1,124.6600,386.2400,0.001908
FILLER_138_249,VGND,li1,120.7500,386.2400,0.001838
FILLER_138_237,VGND,li1,117.3000,386.2400,0.001767
FILLER_138_225,VGND,li1,111.7800,386.2400,0.001673
FILLER_138_221,VGND,li1,107.8700,386.2400,0.001617
FILLER_138_209,VGND,li1,104.4200,386.2400,0.001566
FILLER_138_197,VGND,li1,98.9000,386.2400,0.001470
FILLER_138_193,VGND,li1,94.9900,386.2400,0.001381
FILLER_138_181,VGND,li1,91.5400,386.2400,0.001312
FILLER_138_169,VGND,li1,86.0200,386.2400,0.001244
FILLER_138_165,VGND,li1,82.1100,386.2400,0.001155
FILLER_138_153,VGND,li1,78.6600,386.2400,0.001115
FILLER_138_141,VGND,li1,73.1400,386.2400,0.001018
FILLER_138_137,VGND,li1,69.2300,386.2400,0.000949
FILLER_138_125,VGND,li1,65.7800,386.2400,0.000889
FILLER_138_113,VGND,li1,60.2600,386.2400,0.000792
FILLER_138_109,VGND,li1,56.3500,386.2400,0.000703
FILLER_138_97,VGND,li1,52.9000,386.2400,0.000663
FILLER_138_85,VGND,li1,47.3800,386.2400,0.000566
FILLER_138_81,VGND,li1,43.4700,386.2400,0.000497
FILLER_138_69,VGND,li1,40.0200,386.2400,0.000437
FILLER_138_57,VGND,li1,34.5000,386.2400,0.000340
FILLER_138_53,VGND,li1,30.5900,386.2400,0.000259
FILLER_138_41,VGND,li1,27.1400,386.2400,0.000211
FILLER_138_29,VGND,li1,21.6200,386.2400,0.000176
FILLER_138_27,VGND,li1,18.1700,386.2400,0.000176
FILLER_138_15,VGND,li1,15.1800,386.2400,0.000176
FILLER_138_3,VGND,li1,9.6600,386.2400,0.000176
FILLER_137_821,VGND,li1,383.8700,386.2400,0.000471
FILLER_137_809,VGND,li1,380.4200,386.2400,0.000471
FILLER_137_797,VGND,li1,374.9000,386.2400,0.000471
FILLER_137_785,VGND,li1,369.3800,386.2400,0.000471
FILLER_137_783,VGND,li1,365.9300,386.2400,0.000471
FILLER_137_777,VGND,li1,364.3200,386.2400,0.000471
FILLER_137_765,VGND,li1,360.1800,386.2400,0.000471
FILLER_137_753,VGND,li1,354.6600,386.2400,0.000471
FILLER_137_741,VGND,li1,349.1400,386.2400,0.000469
FILLER_137_729,VGND,li1,343.6200,386.2400,0.000463
FILLER_137_725,VGND,li1,339.7100,386.2400,0.000457
FILLER_137_717,VGND,li1,337.1800,386.2400,0.000452
FILLER_137_705,VGND,li1,332.5800,386.2400,0.000441
FILLER_137_693,VGND,li1,327.0600,386.2400,0.000663
FILLER_137_664,VGND,li1,312.8000,386.2400,0.001231
FILLER_137_615,VGND,li1,288.6500,386.2400,0.001850
FILLER_137_609,VGND,li1,287.0400,386.2400,0.001891
FILLER_137_575,VGND,li1,270.4800,386.2400,0.002102
FILLER_137_551,VGND,li1,259.4400,386.2400,0.002026
FILLER_137_523,VGND,li1,246.5600,386.2400,0.001933
FILLER_137_456,VGND,li1,217.1200,386.2400,0.001673
FILLER_137_446,VGND,li1,211.1400,386.2400,0.001608
FILLER_137_418,VGND,li1,198.0300,386.2400,0.001397
FILLER_137_399,VGND,li1,189.5200,386.2400,0.001102
FILLER_137_379,VGND,li1,181.2400,386.2400,0.000804
FILLER_137_364,VGND,li1,173.1900,386.2400,0.000902
FILLER_137_356,VGND,li1,169.5100,386.2400,0.001027
FILLER_137_344,VGND,li1,166.5200,386.2400,0.001113
FILLER_137_332,VGND,li1,159.1600,386.2400,0.001395
FILLER_137_326,VGND,li1,156.1700,386.2400,0.001473
FILLER_137_298,VGND,li1,144.4400,386.2400,0.001814
FILLER_137_287,VGND,li1,137.7700,386.2400,0.001950
FILLER_137_281,VGND,li1,136.1600,386.2400,0.001950
FILLER_137_278,VGND,li1,133.8600,386.2400,0.001956
FILLER_137_270,VGND,li1,131.5600,386.2400,0.001965
FILLER_137_260,VGND,li1,125.8100,386.2400,0.001908
FILLER_137_249,VGND,li1,120.2900,386.2400,0.001838
FILLER_137_239,VGND,li1,116.1500,386.2400,0.001767
FILLER_137_207,VGND,li1,101.2000,386.2400,0.001510
FILLER_137_198,VGND,li1,97.0600,386.2400,0.001417
FILLER_137_186,VGND,li1,93.8400,386.2400,0.001381
FILLER_137_169,VGND,li1,86.0200,386.2400,0.001244
FILLER_137_167,VGND,li1,82.5700,386.2400,0.001155
FILLER_137_161,VGND,li1,80.9600,386.2400,0.001155
FILLER_137_149,VGND,li1,76.8200,386.2400,0.001082
FILLER_137_137,VGND,li1,71.3000,386.2400,0.000986
FILLER_137_125,VGND,li1,65.7800,386.2400,0.000889
FILLER_137_113,VGND,li1,60.2600,386.2400,0.000792
FILLER_137_111,VGND,li1,56.8100,386.2400,0.000703
FILLER_137_105,VGND,li1,55.2000,386.2400,0.000703
FILLER_137_93,VGND,li1,51.0600,386.2400,0.000630
FILLER_137_81,VGND,li1,45.5400,386.2400,0.000534
FILLER_137_69,VGND,li1,40.0200,386.2400,0.000437
FILLER_137_57,VGND,li1,34.5000,386.2400,0.000340
FILLER_137_55,VGND,li1,31.0500,386.2400,0.000259
FILLER_137_51,VGND,li1,29.9000,386.2400,0.000259
FILLER_137_39,VGND,li1,26.2200,386.2400,0.000176
FILLER_137_27,VGND,li1,20.7000,386.2400,0.000176
FILLER_137_15,VGND,li1,15.1800,386.2400,0.000176
FILLER_137_3,VGND,li1,9.6600,386.2400,0.000176
FILLER_136_821,VGND,li1,383.8700,380.8000,0.002024
FILLER_136_813,VGND,li1,381.3400,380.8000,0.002024
FILLER_136_811,VGND,li1,378.8100,380.8000,0.002024
FILLER_136_805,VGND,li1,377.2000,380.8000,0.002024
FILLER_136_793,VGND,li1,373.0600,380.8000,0.002024
FILLER_136_781,VGND,li1,367.5400,380.8000,0.002024
FILLER_136_769,VGND,li1,362.0200,380.8000,0.002024
FILLER_136_757,VGND,li1,356.5000,380.8000,0.002024
FILLER_136_754,VGND,li1,352.8200,380.8000,0.002024
FILLER_136_713,VGND,li1,333.7300,380.8000,0.001997
FILLER_136_701,VGND,li1,330.7400,380.8000,0.001983
FILLER_136_692,VGND,li1,325.6800,380.8000,0.003172
FILLER_136_680,VGND,li1,321.0800,380.8000,0.003832
FILLER_136_649,VGND,li1,304.2900,380.8000,0.007132
FILLER_136_645,VGND,li1,303.1400,380.8000,0.007132
FILLER_136_624,VGND,li1,293.0200,380.8000,0.008624
FILLER_136_602,VGND,li1,282.9000,380.8000,0.009493
FILLER_136_589,VGND,li1,277.3800,380.8000,0.009537
FILLER_136_580,VGND,li1,274.1600,380.8000,0.009462
FILLER_136_563,VGND,li1,265.1900,380.8000,0.009074
FILLER_136_533,VGND,li1,250.9300,380.8000,0.008450
FILLER_136_518,VGND,li1,245.6400,380.8000,0.008216
FILLER_136_507,VGND,li1,239.2000,380.8000,0.007931
FILLER_136_499,VGND,li1,235.2900,380.8000,0.007758
FILLER_136_475,VGND,li1,224.2500,380.8000,0.007195
FILLER_136_469,VGND,li1,222.6400,380.8000,0.007195
FILLER_136_457,VGND,li1,215.9700,380.8000,0.006812
FILLER_136_449,VGND,li1,213.9000,380.8000,0.006647
FILLER_136_445,VGND,li1,210.4500,380.8000,0.006357
FILLER_136_437,VGND,li1,208.3800,380.8000,0.006161
FILLER_136_414,VGND,li1,197.3400,380.8000,0.004720
FILLER_136_407,VGND,li1,192.9700,380.8000,0.004043
FILLER_136_403,VGND,li1,191.8200,380.8000,0.004043
FILLER_136_391,VGND,li1,188.1400,380.8000,0.003501
FILLER_136_378,VGND,li1,180.0900,380.8000,0.002115
FILLER_136_370,VGND,li1,177.5600,380.8000,0.002249
FILLER_136_351,VGND,li1,168.3600,380.8000,0.002776
FILLER_136_335,VGND,li1,159.8500,380.8000,0.003317
FILLER_136_321,VGND,li1,154.1000,380.8000,0.003738
FILLER_136_309,VGND,li1,150.4200,380.8000,0.003911
FILLER_136_305,VGND,li1,146.5100,380.8000,0.004157
FILLER_136_296,VGND,li1,142.1400,380.8000,0.004387
FILLER_136_288,VGND,li1,138.2300,380.8000,0.004517
FILLER_136_265,VGND,li1,128.1100,380.8000,0.004474
FILLER_136_253,VGND,li1,124.6600,380.8000,0.004391
FILLER_136_251,VGND,li1,121.2100,380.8000,0.004318
FILLER_136_245,VGND,li1,119.6000,380.8000,0.004236
FILLER_136_238,VGND,li1,115.4600,380.8000,0.004089
FILLER_136_230,VGND,li1,111.5500,380.8000,0.003906
FILLER_136_226,VGND,li1,110.4000,380.8000,0.003823
FILLER_136_214,VGND,li1,106.7200,380.8000,0.003739
FILLER_136_171,VGND,li1,84.4100,380.8000,0.002771
FILLER_136_165,VGND,li1,82.8000,380.8000,0.002771
FILLER_136_153,VGND,li1,78.6600,380.8000,0.002601
FILLER_136_141,VGND,li1,73.1400,380.8000,0.002375
FILLER_136_139,VGND,li1,69.6900,380.8000,0.002168
FILLER_136_133,VGND,li1,68.0800,380.8000,0.002168
FILLER_136_121,VGND,li1,63.9400,380.8000,0.001998
FILLER_136_109,VGND,li1,58.4200,380.8000,0.001725
FILLER_136_97,VGND,li1,52.9000,380.8000,0.001546
FILLER_136_85,VGND,li1,47.3800,380.8000,0.001320
FILLER_136_83,VGND,li1,43.9300,380.8000,0.001113
FILLER_136_77,VGND,li1,42.3200,380.8000,0.001113
FILLER_136_65,VGND,li1,38.1800,380.8000,0.000944
FILLER_136_53,VGND,li1,32.6600,380.8000,0.000718
FILLER_136_41,VGND,li1,27.1400,380.8000,0.000492
FILLER_136_29,VGND,li1,21.6200,380.8000,0.000410
FILLER_136_27,VGND,li1,18.1700,380.8000,0.000410
FILLER_136_15,VGND,li1,15.1800,380.8000,0.000410
FILLER_136_3,VGND,li1,9.6600,380.8000,0.000410
FILLER_135_821,VGND,li1,383.8700,380.8000,0.002024
FILLER_135_809,VGND,li1,380.4200,380.8000,0.002024
FILLER_135_797,VGND,li1,374.9000,380.8000,0.002024
FILLER_135_785,VGND,li1,369.3800,380.8000,0.002024
FILLER_135_783,VGND,li1,365.9300,380.8000,0.002024
FILLER_135_777,VGND,li1,364.3200,380.8000,0.002024
FILLER_135_765,VGND,li1,360.1800,380.8000,0.002024
FILLER_135_753,VGND,li1,354.6600,380.8000,0.002024
FILLER_135_741,VGND,li1,349.1400,380.8000,0.002024
FILLER_135_729,VGND,li1,343.6200,380.8000,0.002020
FILLER_135_720,VGND,li1,338.5600,380.8000,0.002014
FILLER_135_715,VGND,li1,334.8800,380.8000,0.002004
FILLER_135_700,VGND,li1,329.3600,380.8000,0.002555
FILLER_135_693,VGND,li1,324.5300,380.8000,0.003172
FILLER_135_685,VGND,li1,322.4600,380.8000,0.003832
FILLER_135_670,VGND,li1,314.1800,380.8000,0.005144
FILLER_135_638,VGND,li1,300.8400,380.8000,0.007528
FILLER_135_629,VGND,li1,295.7800,380.8000,0.008293
FILLER_135_617,VGND,li1,292.1000,380.8000,0.008831
FILLER_135_615,VGND,li1,288.6500,380.8000,0.009133
FILLER_135_603,VGND,li1,285.6600,380.8000,0.009386
FILLER_135_585,VGND,li1,274.8500,380.8000,0.009462
FILLER_135_573,VGND,li1,271.8600,380.8000,0.009343
FILLER_135_561,VGND,li1,266.3400,380.8000,0.009074
FILLER_135_559,VGND,li1,262.8900,380.8000,0.008974
FILLER_135_547,VGND,li1,259.9000,380.8000,0.008834
FILLER_135_538,VGND,li1,253.9200,380.8000,0.008531
FILLER_135_529,VGND,li1,249.0900,380.8000,0.008358
FILLER_135_517,VGND,li1,246.1000,380.8000,0.008216
FILLER_135_505,VGND,li1,240.5800,380.8000,0.007931
FILLER_135_492,VGND,li1,234.6000,380.8000,0.007676
FILLER_135_480,VGND,li1,229.0800,380.8000,0.007472
FILLER_135_468,VGND,li1,223.5600,380.8000,0.007195
FILLER_135_464,VGND,li1,219.1900,380.8000,0.007042
FILLER_135_456,VGND,li1,217.1200,380.8000,0.006812
FILLER_135_444,VGND,li1,209.9900,380.8000,0.006161
FILLER_135_432,VGND,li1,207.0000,380.8000,0.005922
FILLER_135_421,VGND,li1,201.0200,380.8000,0.005364
FILLER_135_409,VGND,li1,196.4200,380.8000,0.004720
FILLER_135_383,VGND,li1,182.3900,380.8000,0.002450
FILLER_135_375,VGND,li1,178.2500,380.8000,0.002249
FILLER_135_369,VGND,li1,176.6400,380.8000,0.002249
FILLER_135_357,VGND,li1,172.5000,380.8000,0.002586
FILLER_135_337,VGND,li1,161.4600,380.8000,0.003317
FILLER_135_335,VGND,li1,159.8500,380.8000,0.003317
FILLER_135_331,VGND,li1,158.0100,380.8000,0.003433
FILLER_135_327,VGND,li1,156.8600,380.8000,0.003607
FILLER_135_318,VGND,li1,153.1800,380.8000,0.003738
FILLER_135_281,VGND,li1,135.7000,380.8000,0.004534
FILLER_135_265,VGND,li1,129.2600,380.8000,0.004474
FILLER_135_257,VGND,li1,123.9700,380.8000,0.004391
FILLER_135_249,VGND,li1,120.2900,380.8000,0.004236
FILLER_135_245,VGND,li1,119.1400,380.8000,0.004236
FILLER_135_233,VGND,li1,115.4600,380.8000,0.004089
FILLER_135_223,VGND,li1,108.3300,380.8000,0.003739
FILLER_135_217,VGND,li1,106.7200,380.8000,0.003739
FILLER_135_190,VGND,li1,94.7600,380.8000,0.003221
FILLER_135_178,VGND,li1,87.6300,380.8000,0.002903
FILLER_135_169,VGND,li1,83.9500,380.8000,0.002771
FILLER_135_167,VGND,li1,82.5700,380.8000,0.002695
FILLER_135_161,VGND,li1,80.9600,380.8000,0.002695
FILLER_135_149,VGND,li1,76.8200,380.8000,0.002526
FILLER_135_137,VGND,li1,71.3000,380.8000,0.002253
FILLER_135_125,VGND,li1,65.7800,380.8000,0.002074
FILLER_135_113,VGND,li1,60.2600,380.8000,0.001848
FILLER_135_111,VGND,li1,56.8100,380.8000,0.001641
FILLER_135_105,VGND,li1,55.2000,380.8000,0.001641
FILLER_135_93,VGND,li1,51.0600,380.8000,0.001471
FILLER_135_81,VGND,li1,45.5400,380.8000,0.001198
FILLER_135_69,VGND,li1,40.0200,380.8000,0.001019
FILLER_135_57,VGND,li1,34.5000,380.8000,0.000793
FILLER_135_55,VGND,li1,31.0500,380.8000,0.000605
FILLER_135_51,VGND,li1,29.9000,380.8000,0.000605
FILLER_135_39,VGND,li1,26.2200,380.8000,0.000410
FILLER_135_27,VGND,li1,20.7000,380.8000,0.000410
FILLER_135_15,VGND,li1,15.1800,380.8000,0.000410
FILLER_135_3,VGND,li1,9.6600,380.8000,0.000410
FILLER_134_821,VGND,li1,383.8700,375.3600,0.000780
FILLER_134_813,VGND,li1,381.3400,375.3600,0.000780
FILLER_134_811,VGND,li1,378.8100,375.3600,0.000780
FILLER_134_805,VGND,li1,377.2000,375.3600,0.000780
FILLER_134_793,VGND,li1,373.0600,375.3600,0.000780
FILLER_134_781,VGND,li1,367.5400,375.3600,0.000780
FILLER_134_769,VGND,li1,362.0200,375.3600,0.000780
FILLER_134_757,VGND,li1,356.5000,375.3600,0.000780
FILLER_134_753,VGND,li1,352.5900,375.3600,0.000780
FILLER_134_741,VGND,li1,349.1400,375.3600,0.000780
FILLER_134_729,VGND,li1,343.6200,375.3600,0.000780
FILLER_134_701,VGND,li1,328.4400,375.3600,0.000919
FILLER_134_699,VGND,li1,327.2900,375.3600,0.000919
FILLER_134_686,VGND,li1,321.5400,375.3600,0.001241
FILLER_134_664,VGND,li1,311.1900,375.3600,0.001868
FILLER_134_641,VGND,li1,301.0700,375.3600,0.002113
FILLER_134_629,VGND,li1,297.6200,375.3600,0.002173
FILLER_134_614,VGND,li1,290.7200,375.3600,0.002319
FILLER_134_602,VGND,li1,285.2000,375.3600,0.002393
FILLER_134_593,VGND,li1,278.5300,375.3600,0.002474
FILLER_134_565,VGND,li1,265.8800,375.3600,0.002472
FILLER_134_557,VGND,li1,263.5800,375.3600,0.002469
FILLER_134_545,VGND,li1,258.9800,375.3600,0.002462
FILLER_134_533,VGND,li1,253.4600,375.3600,0.002453
FILLER_134_531,VGND,li1,250.0100,375.3600,0.002448
FILLER_134_527,VGND,li1,248.8600,375.3600,0.002443
FILLER_134_515,VGND,li1,245.1800,375.3600,0.002438
FILLER_134_495,VGND,li1,235.9800,375.3600,0.002418
FILLER_134_491,VGND,li1,231.6100,375.3600,0.002407
FILLER_134_487,VGND,li1,230.4600,375.3600,0.002407
FILLER_134_477,VGND,li1,225.6300,375.3600,0.002395
FILLER_134_473,VGND,li1,223.7900,375.3600,0.002389
FILLER_134_465,VGND,li1,221.2600,375.3600,0.002381
FILLER_134_451,VGND,li1,213.6700,375.3600,0.002364
FILLER_134_439,VGND,li1,210.2200,375.3600,0.002355
FILLER_134_431,VGND,li1,204.0100,375.3600,0.002287
FILLER_134_421,VGND,li1,199.6400,375.3600,0.002202
FILLER_134_419,VGND,li1,198.4900,375.3600,0.002106
FILLER_134_407,VGND,li1,195.5000,375.3600,0.002001
FILLER_134_392,VGND,li1,186.0700,375.3600,0.001531
FILLER_134_380,VGND,li1,183.0800,375.3600,0.001424
FILLER_134_365,VGND,li1,175.2600,375.3600,0.001489
FILLER_134_360,VGND,li1,172.0400,375.3600,0.001792
FILLER_134_345,VGND,li1,166.0600,375.3600,0.002050
FILLER_134_333,VGND,li1,161.4600,375.3600,0.002303
FILLER_134_317,VGND,li1,152.0300,375.3600,0.002621
FILLER_134_309,VGND,li1,149.5000,375.3600,0.002723
FILLER_134_305,VGND,li1,146.5100,375.3600,0.002899
FILLER_134_293,VGND,li1,141.6800,375.3600,0.002987
FILLER_134_274,VGND,li1,133.4000,375.3600,0.003045
FILLER_134_262,VGND,li1,128.8000,375.3600,0.003053
FILLER_134_250,VGND,li1,120.9800,375.3600,0.003027
FILLER_134_242,VGND,li1,118.6800,375.3600,0.002997
FILLER_134_229,VGND,li1,111.3200,375.3600,0.002918
FILLER_134_210,VGND,li1,103.5000,375.3600,0.002808
FILLER_134_205,VGND,li1,100.0500,375.3600,0.002776
FILLER_134_197,VGND,li1,97.9800,375.3600,0.002738
FILLER_134_166,VGND,li1,82.1100,375.3600,0.002517
FILLER_134_160,VGND,li1,80.5000,375.3600,0.002454
FILLER_134_148,VGND,li1,76.3600,375.3600,0.002355
FILLER_134_139,VGND,li1,69.6900,375.3600,0.002117
FILLER_134_133,VGND,li1,68.0800,375.3600,0.002039
FILLER_134_121,VGND,li1,63.9400,375.3600,0.001880
FILLER_134_109,VGND,li1,58.4200,375.3600,0.001638
FILLER_134_97,VGND,li1,52.9000,375.3600,0.001468
FILLER_134_85,VGND,li1,47.3800,375.3600,0.001254
FILLER_134_83,VGND,li1,43.9300,375.3600,0.001057
FILLER_134_77,VGND,li1,42.3200,375.3600,0.001057
FILLER_134_65,VGND,li1,38.1800,375.3600,0.000896
FILLER_134_53,VGND,li1,32.6600,375.3600,0.000681
FILLER_134_41,VGND,li1,27.1400,375.3600,0.000467
FILLER_134_29,VGND,li1,21.6200,375.3600,0.000389
FILLER_134_27,VGND,li1,18.1700,375.3600,0.000389
FILLER_134_15,VGND,li1,15.1800,375.3600,0.000389
FILLER_134_3,VGND,li1,9.6600,375.3600,0.000389
FILLER_133_821,VGND,li1,383.8700,375.3600,0.000780
FILLER_133_809,VGND,li1,380.4200,375.3600,0.000780
FILLER_133_797,VGND,li1,374.9000,375.3600,0.000780
FILLER_133_785,VGND,li1,369.3800,375.3600,0.000780
FILLER_133_781,VGND,li1,365.4700,375.3600,0.000780
FILLER_133_769,VGND,li1,362.0200,375.3600,0.000780
FILLER_133_757,VGND,li1,356.5000,375.3600,0.000780
FILLER_133_745,VGND,li1,350.9800,375.3600,0.000780
FILLER_133_733,VGND,li1,345.4600,375.3600,0.000780
FILLER_133_723,VGND,li1,338.3300,375.3600,0.000780
FILLER_133_664,VGND,li1,312.8000,375.3600,0.001728
FILLER_133_652,VGND,li1,308.2000,375.3600,0.001960
FILLER_133_643,VGND,li1,301.9900,375.3600,0.002113
FILLER_133_631,VGND,li1,298.5400,375.3600,0.002173
FILLER_133_623,VGND,li1,292.3300,375.3600,0.002263
FILLER_133_611,VGND,li1,286.8100,375.3600,0.002358
FILLER_133_603,VGND,li1,284.7400,375.3600,0.002393
FILLER_133_598,VGND,li1,281.0600,375.3600,0.002463
FILLER_133_586,VGND,li1,277.8400,375.3600,0.002487
FILLER_133_574,VGND,li1,272.3200,375.3600,0.002482
FILLER_133_569,VGND,li1,267.4900,375.3600,0.002475
FILLER_133_561,VGND,li1,265.4200,375.3600,0.002472
FILLER_133_556,VGND,li1,262.2000,375.3600,0.002465
FILLER_133_542,VGND,li1,255.0700,375.3600,0.002456
FILLER_133_534,VGND,li1,253.0000,375.3600,0.002453
FILLER_133_503,VGND,li1,237.1300,375.3600,0.002422
FILLER_133_495,VGND,li1,235.0600,375.3600,0.002418
FILLER_133_483,VGND,li1,227.9300,375.3600,0.002401
FILLER_133_479,VGND,li1,226.7800,375.3600,0.002395
FILLER_133_467,VGND,li1,223.1000,375.3600,0.002389
FILLER_133_455,VGND,li1,215.0500,375.3600,0.002364
FILLER_133_449,VGND,li1,213.4400,375.3600,0.002364
FILLER_133_445,VGND,li1,210.9100,375.3600,0.002355
FILLER_133_433,VGND,li1,207.4600,375.3600,0.002342
FILLER_133_419,VGND,li1,198.7200,375.3600,0.002106
FILLER_133_401,VGND,li1,190.2100,375.3600,0.001734
FILLER_133_393,VGND,li1,188.1400,375.3600,0.001617
FILLER_133_389,VGND,li1,185.1500,375.3600,0.001531
FILLER_133_356,VGND,li1,169.7400,375.3600,0.001938
FILLER_133_337,VGND,li1,163.3000,375.3600,0.002163
FILLER_133_335,VGND,li1,159.8500,375.3600,0.002303
FILLER_133_329,VGND,li1,158.2400,375.3600,0.002406
FILLER_133_317,VGND,li1,154.1000,375.3600,0.002537
FILLER_133_305,VGND,li1,148.5800,375.3600,0.002806
FILLER_133_298,VGND,li1,143.0600,375.3600,0.002952
FILLER_133_290,VGND,li1,140.7600,375.3600,0.002987
FILLER_133_281,VGND,li1,136.1600,375.3600,0.003039
FILLER_133_279,VGND,li1,134.0900,375.3600,0.003045
FILLER_133_275,VGND,li1,132.9400,375.3600,0.003045
FILLER_133_263,VGND,li1,129.2600,375.3600,0.003053
FILLER_133_247,VGND,li1,119.3700,375.3600,0.002997
FILLER_133_241,VGND,li1,117.7600,375.3600,0.002997
FILLER_133_225,VGND,li1,109.9400,375.3600,0.002881
FILLER_133_223,VGND,li1,108.3300,375.3600,0.002881
FILLER_133_217,VGND,li1,106.7200,375.3600,0.002858
FILLER_133_205,VGND,li1,102.5800,375.3600,0.002808
FILLER_133_193,VGND,li1,97.0600,375.3600,0.002738
FILLER_133_181,VGND,li1,91.5400,375.3600,0.002667
FILLER_133_169,VGND,li1,86.0200,375.3600,0.002595
FILLER_133_164,VGND,li1,81.8800,375.3600,0.002517
FILLER_133_151,VGND,li1,76.3600,375.3600,0.002355
FILLER_133_143,VGND,li1,71.5300,375.3600,0.002187
FILLER_133_134,VGND,li1,67.6200,375.3600,0.002039
FILLER_133_125,VGND,li1,63.4800,375.3600,0.001880
